time	V(in)	V(out)
2.565255228955527e+001	1.363841e-001	
2.565676981885215e+001	-1.575117e-002	
2.569472758252402e+001	-1.393582e+000	
2.571581522900840e+001	-2.147734e+000	
2.574533793408653e+001	-3.157877e+000	
2.575377299268028e+001	-3.429961e+000	
2.577064310986778e+001	-3.942168e+000	
2.580438334424278e+001	-4.856659e+000	
2.583812357861778e+001	-5.605314e+000	
2.587186381299278e+001	-6.136348e+000	
2.590560404736777e+001	-6.423253e+000	
2.593934428174277e+001	-6.449286e+000	
2.597308451611777e+001	-6.208366e+000	
2.600682475049277e+001	-5.705535e+000	
2.604056498486777e+001	-4.956945e+000	
2.607430521924277e+001	-4.029382e+000	
2.608695780713340e+001	-3.614218e+000	
2.610804545361777e+001	-2.873076e+000	
2.613335062939902e+001	-1.907221e+000	
2.614600321728965e+001	-1.401136e+000	
2.616709086377402e+001	-5.370227e-001	
2.617552592236777e+001	-1.842907e-001	
2.618275597259099e+001	1.200924e-001	
2.618998602281420e+001	4.240201e-001	
2.619721607303741e+001	7.274924e-001	
2.620444612326063e+001	1.030509e+000	
2.621167617348385e+001	1.333071e+000	
2.621890622370706e+001	1.635177e+000	
2.622613627393027e+001	1.936827e+000	
2.625565897900840e+001	3.128021e+000	
2.626409403760215e+001	3.451920e+000	
2.628096415478965e+001	4.086058e+000	
2.628115766475188e+001	4.093183e+000	
2.628154468467635e+001	4.107214e+000	
2.628231872452528e+001	4.135210e+000	
2.628354912736902e+001	4.179571e+000	
2.628460812588829e+001	4.217610e+000	
2.628553877975972e+001	4.250910e+000	
2.628639764319127e+001	4.281530e+000	
2.628730925108200e+001	4.313919e+000	
2.628816956526932e+001	4.344377e+000	
2.628914307156556e+001	4.378699e+000	
2.629057056977894e+001	4.428812e+000	
2.629156890105375e+001	4.463697e+000	
2.629266670884526e+001	4.501863e+000	
2.629402687038702e+001	4.548912e+000	
2.629533424235533e+001	4.593863e+000	
2.629715312929676e+001	4.655966e+000	
2.629902812370469e+001	4.719391e+000	
2.631545568186392e+001	5.245080e+000	
2.633302933986454e+001	5.739021e+000	
2.636676957423954e+001	6.521843e+000	
2.640050980861454e+001	7.073023e+000	
2.643425004298954e+001	7.340011e+000	
2.646799027736454e+001	7.324838e+000	
2.649405071964549e+001	7.113354e+000	
2.651534068113483e+001	6.797224e+000	
2.653649850440901e+001	6.348683e+000	
2.656921618828316e+001	5.498855e+000	
2.658186877617378e+001	5.095540e+000	
2.660295642265816e+001	4.358530e+000	
2.663247912773628e+001	3.194016e+000	
2.666200183281441e+001	1.915442e+000	
2.668730700859566e+001	7.579978e-001	
2.669995959648628e+001	1.672876e-001	
2.672948230156441e+001	-1.218227e+000	
2.675056994804879e+001	-2.197651e+000	
2.678009265312691e+001	-3.516769e+000	
2.680961535820504e+001	-4.738219e+000	
2.683913806328316e+001	-5.822193e+000	
2.684757312187691e+001	-6.095808e+000	
2.686444323906441e+001	-6.583146e+000	
2.689818347343941e+001	-7.367541e+000	
2.693192370781441e+001	-7.888664e+000	
2.696566394218941e+001	-8.090106e+000	
2.699940417656441e+001	-7.960255e+000	
2.703314441093941e+001	-7.501209e+000	
2.706688464531441e+001	-6.791346e+000	
2.707953723320503e+001	-6.423745e+000	
2.710062487968941e+001	-5.731693e+000	
2.713014758476754e+001	-4.595123e+000	
2.715967028984566e+001	-3.304944e+000	
2.718919299492379e+001	-1.900936e+000	
2.721449817070504e+001	-6.394837e-001	
2.722715075859566e+001	9.737886e-004	
2.724823840508004e+001	1.071177e+000	
2.727776111015816e+001	2.545673e+000	
2.730728381523629e+001	3.949763e+000	
2.733258899101754e+001	5.062597e+000	
2.733546700418971e+001	5.183958e+000	
2.734122303053406e+001	5.419554e+000	
2.734437666805800e+001	5.546638e+000	
2.734623361830326e+001	5.620438e+000	
2.734721812441843e+001	5.659242e+000	
2.734799969607314e+001	5.689876e+000	
2.734885978146297e+001	5.723443e+000	
2.734965218693041e+001	5.754232e+000	
2.735066352247207e+001	5.793355e+000	
2.735144317647315e+001	5.823378e+000	
2.735233381559939e+001	5.857512e+000	
2.735329094318269e+001	5.893997e+000	
2.735470086919042e+001	5.947407e+000	
2.735605952010817e+001	5.998499e+000	
2.735767819371418e+001	6.058847e+000	
2.736264635171844e+001	6.239973e+000	
2.737779844886290e+001	6.749238e+000	
2.739800124505551e+001	7.325161e+000	
2.743174147943051e+001	8.063399e+000	
2.746548171380551e+001	8.503931e+000	
2.749922194818051e+001	8.635142e+000	
2.751874269274075e+001	8.549376e+000	
2.753817917846028e+001	8.329584e+000	
2.755449052884500e+001	8.058346e+000	
2.756917943660615e+001	7.728812e+000	
2.760260087976811e+001	6.811149e+000	
2.763212358484623e+001	5.742484e+000	
2.766164628992436e+001	4.488603e+000	
2.769116899500249e+001	3.088436e+000	
2.772069170008061e+001	1.585727e+000	
2.774599687586186e+001	2.514681e-001	
2.775021440515874e+001	2.765115e-002	
2.777551958093999e+001	-1.314502e+000	
2.778817216883061e+001	-1.975921e+000	
2.780925981531499e+001	-3.057794e+000	
2.783878252039311e+001	-4.487427e+000	
2.786830522547124e+001	-5.780085e+000	
2.789782793054937e+001	-6.894502e+000	
2.790626298914312e+001	-7.168070e+000	
2.792313310633062e+001	-7.643180e+000	
2.795687334070562e+001	-8.368996e+000	
2.799061357508062e+001	-8.791590e+000	
2.802435380945562e+001	-8.854569e+000	
2.805809404383061e+001	-8.554621e+000	
2.809183427820561e+001	-7.903483e+000	
2.812557451258061e+001	-6.990062e+000	
2.813822710047124e+001	-6.544581e+000	
2.815931474695561e+001	-5.723592e+000	
2.818883745203374e+001	-4.413774e+000	
2.821836015711186e+001	-2.964630e+000	
2.824788286218999e+001	-1.421876e+000	
2.827318803797124e+001	-6.168803e-002	
2.828584062586187e+001	6.198685e-001	
2.830692827234624e+001	1.748207e+000	
2.833223344812749e+001	3.061656e+000	
2.834488603601812e+001	3.691076e+000	
2.836597368250249e+001	4.699215e+000	
2.839127885828374e+001	5.801400e+000	
2.839549638758062e+001	5.974689e+000	
2.840393144617437e+001	6.305964e+000	
2.840851307596964e+001	6.480940e+000	
2.841044566419032e+001	6.552964e+000	
2.841149996500131e+001	6.591728e+000	
2.841242808599060e+001	6.625583e+000	
2.841338463419036e+001	6.660243e+000	
2.841448452347947e+001	6.699838e+000	
2.841539745350011e+001	6.732481e+000	
2.841642398011269e+001	6.768916e+000	
2.841767385223528e+001	6.812939e+000	
2.841891108115814e+001	6.856115e+000	
2.842064946206409e+001	6.916141e+000	
2.842231711938966e+001	6.972934e+000	
2.843701732170384e+001	7.435493e+000	
2.845273983964645e+001	7.846907e+000	
2.848418487553167e+001	8.463508e+000	
2.851792510990667e+001	8.825477e+000	
2.855166534428167e+001	8.864664e+000	
2.857304543856374e+001	8.704090e+000	
2.859245615403331e+001	8.415882e+000	
2.861109202054153e+001	8.027418e+000	
2.863091107562729e+001	7.524404e+000	
2.864356366351791e+001	7.130872e+000	
2.866465131000229e+001	6.397786e+000	
2.869417401508041e+001	5.195176e+000	
2.872369672015854e+001	3.833015e+000	
2.875321942523667e+001	2.354721e+000	
2.878274213031479e+001	8.072718e-001	
2.881226483539292e+001	-7.603076e-001	
2.883757001117417e+001	-2.081862e+000	
2.885022259906479e+001	-2.722826e+000	
2.887131024554917e+001	-3.758953e+000	
2.890083295062729e+001	-5.095870e+000	
2.893035565570542e+001	-6.267613e+000	
2.893879071429917e+001	-6.560263e+000	
2.895566083148667e+001	-7.077219e+000	
2.898940106586167e+001	-7.897048e+000	
2.902314130023667e+001	-8.425802e+000	
2.905688153461167e+001	-8.607326e+000	
2.909062176898667e+001	-8.436149e+000	
2.912436200336167e+001	-7.921426e+000	
2.915810223773667e+001	-7.148795e+000	
2.917075482562729e+001	-6.756965e+000	
2.919184247211167e+001	-6.025399e+000	
2.922136517718979e+001	-4.838864e+000	
2.925088788226792e+001	-3.508288e+000	
2.928041058734604e+001	-2.076503e+000	
2.930993329242417e+001	-5.892735e-001	
2.931836835101792e+001	-1.610896e-001	
2.933945599750230e+001	9.061778e-001	
2.936476117328355e+001	2.158108e+000	
2.937741376117417e+001	2.762113e+000	
2.939850140765855e+001	3.734666e+000	
2.942380658343980e+001	4.809455e+000	
2.943645917133042e+001	5.300863e+000	
2.945332928851792e+001	5.914341e+000	
2.945754681781480e+001	6.058999e+000	
2.946598187640855e+001	6.331745e+000	
2.947138727232328e+001	6.499603e+000	
2.947504246359171e+001	6.608807e+000	
2.947715726844897e+001	6.670384e+000	
2.947837587849072e+001	6.705257e+000	
2.947946416493465e+001	6.736022e+000	
2.948062011669560e+001	6.768359e+000	
2.948186339241449e+001	6.802772e+000	
2.948303827140908e+001	6.834941e+000	
2.948418519284481e+001	6.865990e+000	
2.948547854294677e+001	6.900572e+000	
2.948707365094260e+001	6.942649e+000	
2.948863492309983e+001	6.983161e+000	
2.949085904220065e+001	7.039797e+000	
2.949292245094405e+001	7.091061e+000	
2.951084285424724e+001	7.477985e+000	
2.952989607238441e+001	7.771293e+000	
2.956363630675941e+001	8.056255e+000	
2.959737654113441e+001	8.082155e+000	
2.961564905611510e+001	7.957981e+000	
2.963349508223679e+001	7.725842e+000	
2.965048787105427e+001	7.423242e+000	
2.966728071527551e+001	7.032296e+000	
2.970508393301487e+001	5.971262e+000	
2.973460663809299e+001	4.911211e+000	
2.976412934317112e+001	3.708004e+000	
2.979365204824924e+001	2.400929e+000	
2.982317475332737e+001	1.032174e+000	
2.984847992910862e+001	-1.569570e-001	
2.985269745840549e+001	-3.545429e-001	
2.986113251699925e+001	-7.465723e-001	
2.988222016348362e+001	-1.715388e+000	
2.990752533926487e+001	-2.827996e+000	
2.992017792715550e+001	-3.355049e+000	
2.994126557363987e+001	-4.191878e+000	
2.996657074942112e+001	-5.091443e+000	
2.997922333731175e+001	-5.491857e+000	
2.999609345449925e+001	-5.953100e+000	
3.002983368887425e+001	-6.689967e+000	
3.006357392324925e+001	-7.175252e+000	
3.009731415762425e+001	-7.361454e+000	
3.013105439199925e+001	-7.245122e+000	
3.016479462637425e+001	-6.835354e+000	
3.019853486074925e+001	-6.153236e+000	
3.023227509512424e+001	-5.274288e+000	
3.024492768301487e+001	-4.871255e+000	
3.026601532949924e+001	-4.146130e+000	
3.029553803457737e+001	-3.028692e+000	
3.032506073965550e+001	-1.832228e+000	
3.037988862051487e+001	4.665027e-001	
3.039254120840550e+001	9.886682e-001	
3.041362885488987e+001	1.841447e+000	
3.043893403067112e+001	2.809921e+000	
3.045158661856175e+001	3.264211e+000	
3.047267426504612e+001	3.980016e+000	
3.048110932363987e+001	4.240780e+000	
3.049797944082738e+001	4.713814e+000	
3.053171967520238e+001	5.527566e+000	
3.055349401778911e+001	5.960351e+000	
3.056295260232474e+001	6.112216e+000	
3.056839493525334e+001	6.187589e+000	
3.057085127449263e+001	6.218704e+000	
3.057405806058309e+001	6.256743e+000	
3.057684874533518e+001	6.287820e+000	
3.058086130062146e+001	6.329286e+000	
3.058456926528194e+001	6.363869e+000	
3.059950633602008e+001	6.465901e+000	
3.061610088104846e+001	6.500240e+000	
3.064928997110522e+001	6.394855e+000	
3.068078343186572e+001	6.098263e+000	
3.070956008372635e+001	5.639861e+000	
3.073772044146239e+001	5.026163e+000	
3.077146067583739e+001	4.151533e+000	
3.078411326372802e+001	3.770389e+000	
3.080520091021239e+001	3.095977e+000	
3.083472361529052e+001	2.081751e+000	
3.086424632036864e+001	1.021043e+000	
3.088955149614990e+001	1.008665e-001	
3.089376902544677e+001	-5.192668e-002	
3.090220408404052e+001	-3.548894e-001	
3.092329173052490e+001	-1.103173e+000	
3.093172678911865e+001	-1.392868e+000	
3.095281443560302e+001	-2.100031e+000	
3.096124949419677e+001	-2.367595e+000	
3.097811961138427e+001	-2.870772e+000	
3.101185984575927e+001	-3.769926e+000	
3.104560008013427e+001	-4.511969e+000	
3.107934031450927e+001	-5.053578e+000	
3.111308054888427e+001	-5.377141e+000	
3.114682078325927e+001	-5.474460e+000	
3.118056101763427e+001	-5.346879e+000	
3.121430125200927e+001	-5.005006e+000	
3.124804148638427e+001	-4.468053e+000	
3.128178172075927e+001	-3.762830e+000	
3.131552195513427e+001	-2.922445e+000	
3.134926218950927e+001	-1.996779e+000	
3.137878489458739e+001	-1.121080e+000	
3.141252512896239e+001	-1.023682e-001	
3.142096018755614e+001	1.495304e-001	
3.143783030474364e+001	6.419715e-001	
3.147157053911864e+001	1.579255e+000	
3.150531077349364e+001	2.432531e+000	
3.153905100786864e+001	3.163420e+000	
3.157279124224364e+001	3.745335e+000	
3.160653147661864e+001	4.158584e+000	
3.164027171099364e+001	4.391001e+000	
3.167401194536864e+001	4.438247e+000	
3.170775217974364e+001	4.303765e+000	
3.174149241411864e+001	3.998418e+000	
3.177523264849364e+001	3.539816e+000	
3.180897288286863e+001	2.951386e+000	
3.184271311724363e+001	2.261221e+000	
3.187645335161863e+001	1.500764e+000	
3.194393382036863e+001	-9.702104e-002	
3.197767405474363e+001	-8.675684e-001	
3.201141428911863e+001	-1.577620e+000	
3.204515452349364e+001	-2.200047e+000	
3.207889475786864e+001	-2.712235e+000	
3.211263499224364e+001	-3.096885e+000	
3.214637522661865e+001	-3.342554e+000	
3.218011546099365e+001	-3.443940e+000	
3.221385569536865e+001	-3.401896e+000	
3.224759592974365e+001	-3.223177e+000	
3.228133616411866e+001	-2.919958e+000	
3.231507639849366e+001	-2.509133e+000	
3.234881663286866e+001	-2.011438e+000	
3.238255686724367e+001	-1.450454e+000	
3.241629710161867e+001	-8.515105e-001	
3.245003733599367e+001	-2.405693e-001	
3.248377757036867e+001	3.568852e-001	
3.251751780474368e+001	9.168916e-001	
3.255125803911868e+001	1.417953e+000	
3.258499827349368e+001	1.841839e+000	
3.261873850786868e+001	2.174220e+000	
3.265247874224369e+001	2.405109e+000	
3.268621897661869e+001	2.529108e+000	
3.271995921099369e+001	2.545447e+000	
3.275369944536870e+001	2.457829e+000	
3.278743967974370e+001	2.274091e+000	
3.282117991411870e+001	2.005711e+000	
3.285492014849370e+001	1.667174e+000	
3.288866038286871e+001	1.275243e+000	
3.292240061724371e+001	8.481731e-001	
3.295614085161871e+001	4.048818e-001	
3.298988108599372e+001	-3.585906e-002	
3.302362132036872e+001	-4.561948e-001	
3.305736155474372e+001	-8.398856e-001	
3.309110178911872e+001	-1.172905e+000	
3.312484202349373e+001	-1.443920e+000	
3.315858225786873e+001	-1.644632e+000	
3.319232249224373e+001	-1.769984e+000	
3.322606272661874e+001	-1.818216e+000	
3.325980296099374e+001	-1.790782e+000	
3.329354319536874e+001	-1.692146e+000	
3.332728342974374e+001	-1.529454e+000	
3.336102366411875e+001	-1.312117e+000	
3.339476389849375e+001	-1.051323e+000	
3.342850413286875e+001	-7.594968e-001	
3.346224436724376e+001	-4.497421e-001	
3.349598460161876e+001	-1.352796e-001	
3.352972483599376e+001	1.710869e-001	
3.356346507036876e+001	4.574617e-001	
3.359720530474377e+001	7.132853e-001	
3.363094553911877e+001	9.296871e-001	
3.366468577349377e+001	1.099752e+000	
3.369842600786878e+001	1.218696e+000	
3.373216624224378e+001	1.283949e+000	
3.376590647661878e+001	1.295146e+000	
3.379964671099378e+001	1.254035e+000	
3.383338694536879e+001	1.164308e+000	
3.386712717974379e+001	1.031369e+000	
3.390086741411879e+001	8.620476e-001	
3.393460764849380e+001	6.642779e-001	
3.396834788286880e+001	4.467532e-001	
3.400208811724380e+001	2.185708e-001	
3.403582835161880e+001	-1.111737e-002	
3.406956858599381e+001	-2.334382e-001	
3.410330882036881e+001	-4.401037e-001	
3.413704905474381e+001	-6.236811e-001	
3.417078928911882e+001	-7.778206e-001	
3.420452952349382e+001	-8.974357e-001	
3.423826975786882e+001	-9.788334e-001	
3.427200999224382e+001	-1.019793e+000	
3.430575022661883e+001	-1.019597e+000	
3.433949046099383e+001	-9.790071e-001	
3.437323069536883e+001	-9.002060e-001	
3.440697092974384e+001	-7.866875e-001	
3.444071116411884e+001	-6.431169e-001	
3.447445139849384e+001	-4.751585e-001	
3.450819163286884e+001	-2.892778e-001	
3.454193186724385e+001	-9.307495e-002	
3.455000000000000e+001	-4.510111e-002	
